2022-04-29 05:33:41.679374,0.47
2022-04-29 05:33:43.706994,0.47
2022-04-29 05:33:45.730499,0.45
2022-04-29 05:33:47.774183,0.48
2022-04-29 05:33:49.813731,0.47
2022-04-29 05:33:51.908300,0.48
2022-04-29 05:33:53.989451,0.47
2022-04-29 05:33:56.057351,0.46
2022-04-29 05:33:58.133889,0.48
2022-04-29 05:34:00.200822,0.47
2022-04-29 05:34:02.273469,0.49
2022-04-29 05:34:04.335976,0.48
2022-04-29 05:34:06.382756,0.47
2022-04-29 05:34:08.431849,0.49
2022-04-29 05:34:10.487119,0.47
2022-04-29 05:34:12.541019,0.46
2022-04-29 05:34:14.593360,0.47
2022-04-29 05:34:16.644291,0.48
2022-04-29 05:34:18.695913,0.49
2022-04-29 05:34:20.735756,0.49
2022-04-29 05:34:22.774595,0.48
2022-04-29 05:34:24.825362,0.48
2022-04-29 05:34:26.868010,0.45
2022-04-29 05:34:28.903357,0.48
2022-04-29 05:34:30.950105,0.46
2022-04-29 05:34:32.997100,0.49
2022-04-29 05:34:35.044396,0.47
2022-04-29 05:34:37.090864,0.47
2022-04-29 05:34:39.137976,0.48
2022-04-29 05:34:41.185361,0.48
2022-04-29 05:34:43.233354,0.5
2022-04-29 05:34:45.282633,0.47
2022-04-29 05:34:47.328882,0.49
2022-04-29 05:34:49.376672,0.48
2022-04-29 05:34:51.406170,0.49
2022-04-29 05:34:53.453574,0.5
2022-04-29 05:34:55.501385,0.47
2022-04-29 05:34:57.531485,0.5
2022-04-29 05:34:59.578263,0.48
2022-04-29 05:35:01.626572,0.48
2022-04-29 05:35:03.656791,0.46
2022-04-29 05:35:05.683849,0.48
2022-04-29 05:35:07.707990,0.47
2022-04-29 05:35:09.739056,0.47
2022-04-29 05:35:11.787296,0.48
2022-04-29 05:35:13.824125,0.47
2022-04-29 05:35:15.864179,0.49
2022-04-29 05:35:17.892575,0.44
2022-04-29 05:35:19.941592,0.47
2022-04-29 05:35:21.989979,0.47
2022-04-29 05:35:24.039946,0.47
2022-04-29 05:35:26.087499,0.48
2022-04-29 05:35:28.136705,0.47
2022-04-29 05:35:30.184409,0.49
2022-04-29 05:35:32.232877,0.47
2022-04-29 05:35:34.282567,0.49
2022-04-29 05:35:36.328066,0.47
2022-04-29 05:35:38.375078,0.49
2022-04-29 05:35:40.422422,0.48
2022-04-29 05:35:42.469812,0.5
2022-04-29 05:35:44.570387,0.49
2022-04-29 05:35:46.544771,0.47
2022-04-29 05:35:48.571606,0.48
2022-04-29 05:35:50.598919,0.46
2022-04-29 05:35:52.623867,0.49
2022-04-29 05:35:54.673903,0.49
2022-04-29 05:35:56.721546,0.48
2022-04-29 05:35:58.765545,0.48
2022-04-29 05:36:00.797109,0.49
2022-04-29 05:36:02.844877,0.47
2022-04-29 05:36:04.892782,0.49
2022-04-29 05:36:06.941216,0.47
2022-04-29 05:36:08.989354,0.48
2022-04-29 05:36:11.037455,0.46
2022-04-29 05:36:13.089471,0.47
2022-04-29 05:36:15.133480,0.49
2022-04-29 05:36:17.181802,0.48
2022-04-29 05:36:19.230763,0.48
2022-04-29 05:36:21.260774,0.5
2022-04-29 05:36:23.305110,0.48
2022-04-29 05:36:25.353945,0.48
2022-04-29 05:36:27.402173,0.48
2022-04-29 05:36:29.450668,0.5
2022-04-29 05:36:31.498761,0.49
2022-04-29 05:36:33.547434,0.49
2022-04-29 05:36:35.595510,0.47
2022-04-29 05:36:37.643794,0.49
2022-04-29 05:36:39.693332,0.47
2022-04-29 05:36:41.740705,0.47
2022-04-29 05:36:43.788888,0.03
