2021-12-03 06:22:33.643088,0.41
2021-12-03 06:22:35.672799,0.41
2021-12-03 06:22:37.709297,0.41
2021-12-03 06:22:39.763872,0.41
2021-12-03 06:22:41.801664,0.42
2021-12-03 06:22:43.853680,0.4
2021-12-03 06:22:45.877034,0.39
2021-12-03 06:22:47.907420,0.41
2021-12-03 06:22:49.942918,0.41
2021-12-03 06:22:51.983449,0.4
2021-12-03 06:22:54.031022,0.43
2021-12-03 06:22:56.079566,0.41
2021-12-03 06:22:58.127740,0.4
2021-12-03 06:23:00.175253,0.42
2021-12-03 06:23:02.223351,0.42
2021-12-03 06:23:04.271420,0.42
2021-12-03 06:23:06.319258,0.41
2021-12-03 06:23:08.367491,0.41
2021-12-03 06:23:10.415601,0.41
2021-12-03 06:23:12.463724,0.41
2021-12-03 06:23:14.511697,0.42
2021-12-03 06:23:16.559512,0.42
2021-12-03 06:23:18.606652,0.41
2021-12-03 06:23:20.636754,0.42
2021-12-03 06:23:22.671644,0.38
2021-12-03 06:23:24.701747,0.41
2021-12-03 06:23:26.723046,0.39
2021-12-03 06:23:28.747420,0.39
2021-12-03 06:23:30.802720,0.41
2021-12-03 06:23:32.821085,0.41
2021-12-03 06:23:34.866870,0.41
2021-12-03 06:23:36.891286,0.4
2021-12-03 06:23:38.926224,0.41
2021-12-03 06:23:40.977718,0.41
2021-12-03 06:23:43.014966,0.4
2021-12-03 06:23:45.069210,0.42
2021-12-03 06:23:47.116264,0.41
2021-12-03 06:23:49.152883,0.41
2021-12-03 06:23:51.188812,0.41
2021-12-03 06:23:53.219148,0.41
2021-12-03 06:23:55.267339,0.4
2021-12-03 06:23:57.301789,0.41
2021-12-03 06:23:59.343173,0.4
2021-12-03 06:24:01.383948,0.41
2021-12-03 06:24:03.439214,0.4
2021-12-03 06:24:05.489338,0.41
2021-12-03 06:24:07.537203,0.4
2021-12-03 06:24:09.583421,0.41
2021-12-03 06:24:11.626720,0.4
2021-12-03 06:24:13.662152,0.4
2021-12-03 06:24:15.698499,0.41
2021-12-03 06:24:17.735832,0.42
2021-12-03 06:24:19.781924,0.4
2021-12-03 06:24:21.817577,0.41
2021-12-03 06:24:23.857534,0.4
2021-12-03 06:24:25.905776,0.42
2021-12-03 06:24:27.953244,0.41
2021-12-03 06:24:30.000603,0.41
2021-12-03 06:24:32.033859,0.38
2021-12-03 06:24:34.056557,0.41
2021-12-03 06:24:36.087154,0.41
2021-12-03 06:24:38.115210,0.4
2021-12-03 06:24:40.137671,0.41
2021-12-03 06:24:42.167062,0.41
2021-12-03 06:24:44.202758,0.4
2021-12-03 06:24:46.243000,0.4
2021-12-03 06:24:48.291018,0.41
2021-12-03 06:24:50.325157,0.4
2021-12-03 06:24:52.360240,0.4
2021-12-03 06:24:54.409016,0.4
2021-12-03 06:24:56.432509,0.42
2021-12-03 06:24:58.458836,0.42
2021-12-03 06:25:00.484021,0.4
2021-12-03 06:25:02.523092,0.03
