2022-01-29 08:21:13.937395,0.43
2022-01-29 08:21:15.985465,0.43
2022-01-29 08:21:18.015613,0.43
2022-01-29 08:21:20.062654,0.39
2022-01-29 08:21:22.114361,0.41
2022-01-29 08:21:24.143401,0.39
2022-01-29 08:21:26.180487,0.39
2022-01-29 08:21:28.227757,0.43
2022-01-29 08:21:30.279163,0.42
2022-01-29 08:21:32.320929,0.37
2022-01-29 08:21:34.353218,0.44
2022-01-29 08:21:36.397310,0.41
2022-01-29 08:21:38.438094,0.39
2022-01-29 08:21:40.486039,0.42
2022-01-29 08:21:42.543433,0.43
2022-01-29 08:21:44.596732,0.41
2022-01-29 08:21:46.626055,0.42
2022-01-29 08:21:48.665906,0.42
2022-01-29 08:21:50.711392,0.39
2022-01-29 08:21:52.735551,0.39
2022-01-29 08:21:54.762086,0.38
2022-01-29 08:21:56.799937,0.43
2022-01-29 08:21:58.839753,0.43
2022-01-29 08:22:00.872828,0.42
2022-01-29 08:22:02.903259,0.4
2022-01-29 08:22:04.954612,0.41
2022-01-29 08:22:07.003221,0.42
2022-01-29 08:22:09.040586,0.38
2022-01-29 08:22:11.080076,0.38
2022-01-29 08:22:13.092407,0.35
2022-01-29 08:22:15.114742,0.39
2022-01-29 08:22:17.145123,0.38
2022-01-29 08:22:19.161198,0.38
2022-01-29 08:22:21.186052,0.38
2022-01-29 08:22:23.207499,0.38
2022-01-29 08:22:25.234370,0.38
2022-01-29 08:22:27.261906,0.39
2022-01-29 08:22:29.313460,0.42
2022-01-29 08:22:31.388464,0.4
2022-01-29 08:22:33.387850,0.39
2022-01-29 08:22:35.434142,0.42
2022-01-29 08:22:37.478663,0.42
2022-01-29 08:22:39.509965,0.42
2022-01-29 08:22:41.540245,0.41
2022-01-29 08:22:43.564825,0.43
2022-01-29 08:22:45.613530,0.4
2022-01-29 08:22:47.651018,0.4
2022-01-29 08:22:49.670422,0.41
2022-01-29 08:22:51.693983,0.38
2022-01-29 08:22:53.715950,0.38
2022-01-29 08:22:55.739339,0.38
2022-01-29 08:22:57.776402,0.41
2022-01-29 08:22:59.824207,0.39
2022-01-29 08:23:01.869543,0.4
2022-01-29 08:23:03.902894,0.42
2022-01-29 08:23:05.948596,0.4
2022-01-29 08:23:07.992951,0.42
2022-01-29 08:23:10.041310,0.43
2022-01-29 08:23:12.079717,0.38
2022-01-29 08:23:14.102030,0.44
2022-01-29 08:23:16.124279,0.43
2022-01-29 08:23:18.151511,0.36
2022-01-29 08:23:20.204565,0.41
2022-01-29 08:23:22.230345,0.43
2022-01-29 08:23:24.276657,0.38
2022-01-29 08:23:26.300776,0.4
2022-01-29 08:23:28.350439,0.02
